"Id";"Id Siecle";"Type";"Nom";"Prénom";"Login";"Alias de login";"Code d'activation";"Fonction(s)";"Structure(s)";"Classe(s)";"Enfant(s)";"Parent(s)"
"1977242";"";"Parent";"ISHAQ001";"Faouzia";"faouzia.ishaq001";"faouzia.ishaq001";"hrm88vdn";"";"LGT-BREQUIGNY-RENNES";"TSTMG1, TSTI2D2";"Kerry-Ann LYONS001, Esther FRANCIS001";""
"424439";"";"Parent";"ISLAM001";"Agathon";"agathon.islam001";"agathon.islam001";"hbkwk6dz";"";"LGT-BREQUIGNY-RENNES";"216";"Carmeline CARROLL001";""
"933614";"";"Parent";"ISLAM001";"Karel";"karel.islam001";"karel.islam001";"b8n7ebyt";"";"LGT-BREQUIGNY-RENNES";"DSAA1";"Chanis WALLER001";""
"778942";"";"Parent";"ISLAM001";"Marie-Luc";"marie-luc.islam001";"marie-luc.islam001";"evegnwka";"";"LGT-BREQUIGNY-RENNES";"212";"Heger HUSAM001";""
"826129";"";"Parent";"ISMAIL001";"Ali-Can";"ali-can.ismail001";"ali-can.ismail001";"f4wway7y";"";"LGT-BREQUIGNY-RENNES";"208";"Maelisse TYLER001";""
"1744030";"";"Parent";"ISMAIL001";"Nilgun";"nilgun.ismail001";"nilgun.ismail001";"xk9kxnd8";"";"LGT-BREQUIGNY-RENNES";"BTS1CG";"Ewelina WALKER-GLENNY001";""
"1735575";"";"Parent";"IULIANO001";"Maiky";"maiky.iuliano001";"maiky.iuliano001";"zgrgw39h";"";"LGT-BREQUIGNY-RENNES";"BTS2CG";"Anne-Soizic AGLEEM001";""
"1312521";"";"Parent";"IYAD001";"Athos";"athos.iyad001";"athos.iyad001";"5g8c4jvw";"";"LGT-BREQUIGNY-RENNES";"BTS1SAM";"Hedi FARREN001";""
"1038952";"";"Parent";"IYAD001";"Daina";"daina.iyad001";"daina.iyad001";"x33yckwv";"";"LGT-BREQUIGNY-RENNES";"BTS1SAM";"Hanaëlle HASSAN001";""
"341550";"";"Parent";"IYAD001";"Rose-Andrée";"rose-andree.iyad001";"rose-andree.iyad001";"ghx44rjx";"";"LGT-BREQUIGNY-RENNES";"BTS1ABM";"Adiaratou CATALANO001";""
"1203374";"";"Parent";"IYAZ001";"Linaya";"linaya.iyaz001";"linaya.iyaz001";"wn4bkdc3";"";"LGT-BREQUIGNY-RENNES";"1ST2S2";"Godeline NASFA001";""
"1366722";"";"Parent";"IZZATH001";"Radjan";"radjan.izzath001";"radjan.izzath001";"k74yetzp";"";"LGT-BREQUIGNY-RENNES";"105";"Raida SAUDA001";""
"850361";"";"Parent";"IZZO001";"Andris";"andris.izzo001";"andris.izzo001";"e3g6krmt";"";"LGT-BREQUIGNY-RENNES";"212";"Kaoussou GUEST001";""
"1088387";"";"Parent";"JABEGU001";"Nargesse";"nargesse.jabegu001";"nargesse.jabegu001";"k5fv4xp8";"";"LGT-BREQUIGNY-RENNES";"TST2S2";"Diany PORCU001";""
"1818190";"";"Parent";"JABIR001";"Cherife";"cherife.jabir001";"cherife.jabir001";"7zgjxtv5";"";"LGT-BREQUIGNY-RENNES";"TST2S2";"Nohémie AFZAL001";""
"1256481";"";"Parent";"JACKSON001";"Fani";"fani.jackson001";"fani.jackson001";"88nfwkya";"";"LGT-BREQUIGNY-RENNES";"T12";"Sathyne KEANE001";""
"856525";"";"Parent";"JACOB001";"Shadine";"shadine.jacob001";"shadine.jacob001";"jgwvws4p";"";"LGT-BREQUIGNY-RENNES";"212";"Évy DOMA001";""
"1467522";"";"Parent";"JACOBS001";"Chahde";"chahde.jacobs001";"chahde.jacobs001";"8kvvne3w";"";"LGT-BREQUIGNY-RENNES";"209";"Maeko CAPRA001";""
"611236";"";"Parent";"JAGRI001";"Aliyyah";"aliyyah.jagri001";"aliyyah.jagri001";"9784gcth";"";"LGT-BREQUIGNY-RENNES";"BTS2ABM";"Saïm SAMAH001";""
"1781406";"";"Parent";"JAILAM001";"Anémone";"anemone.jailam0012";"anemone.jailam0012";"8mzxa6mb";"";"LGT-BREQUIGNY-RENNES";"109";"Calysse WHITEHOUSE001";""
"1167978";"";"Parent";"JAILAM001";"Laurentie";"laurentie.jailam001";"laurentie.jailam001";"66zdcff8";"";"LGT-BREQUIGNY-RENNES";"TSTMG3";"Turenne DRAKE001";""
"1921646";"";"Parent";"JAILAM001";"Marie-Liliane";"marie-liliane.jailam001";"marie-liliane.jailam001";"7jykxwzn";"";"LGT-BREQUIGNY-RENNES";"1ST2S1";"Jolane COGHLAN001";""
"948540";"";"Parent";"JAISAWAL001";"Brynhild";"brynhild.jaisawal0012";"brynhild.jaisawal0012";"d4xy7yss";"";"LGT-BREQUIGNY-RENNES";"207";"Stanys BENINI001";""
"1064761";"";"Parent";"JAISAWAL001";"Camilien";"camilien.jaisawal001";"camilien.jaisawal001";"ahdscb3x";"";"LGT-BREQUIGNY-RENNES";"107";"Branislav SALA001";""
"128429";"";"Parent";"NADIRA001";"Jean-Brieuc";"heol.jaisawal001";"heol.jaisawal001";"37e7t8be";"";"LGT-BREQUIGNY-RENNES, E.E.PU-DES RIVES DE L'ILDUT-LANILDUT";"T04, 221638 - CP, 221635 - MS";"Hanaelle ROWLEY001, Loralie PESCE001, Swana MARSDEN001";""
"1890174";"";"Parent";"JALEEL001";"Diary";"diary.jaleel001";"diary.jaleel001";"s5gh4hz3";"";"LGT-BREQUIGNY-RENNES";"1ST2S2";"Kinane RAZZAQ001";""
"83090";"";"Parent";"JALEELA001";"Appolyne";"appolyne.jaleela001";"appolyne.jaleela001";"mxfsxmhp";"";"LGT-BREQUIGNY-RENNES";"DSAA3";"Elfried TAMAN001";""
"1902767";"";"Parent";"JALEELA001";"Hadama";"hadama.jaleela001";"hadama.jaleela001";"cm538egk";"";"LGT-BREQUIGNY-RENNES";"T02";"Ryiad NAUNI001";""
"772507";"";"Parent";"JAMAAL001";"Mostapha";"mostapha.jamaal001";"mostapha.jamaal001";"zjxgxjkf";"";"LGT-BREQUIGNY-RENNES";"T11";"Dede CRAIG001";""
"1767994";"";"Parent";"JAMAL001";"Henri-Michel";"henri-michel.jamal0012";"henri-michel.jamal0012";"gcmnt76z";"";"LGT-BREQUIGNY-RENNES";"204";"Jones CUOMO001";""
"415422";"";"Parent";"JAMAL001";"Phiby";"phiby.jamal0012";"phiby.jamal0012";"8jnmjz85";"";"LGT-BREQUIGNY-RENNES";"BTS2SAM";"Anfel FESTA001";""
"926160";"";"Parent";"JAMAL001";"Snezana";"snezana.jamal0012";"snezana.jamal0012";"mw6nnkdm";"";"LGT-BREQUIGNY-RENNES";"DNMADE2";"Aglaée ISLAM001";""
"43915";"";"Parent";"JAMAL001";"Susanna";"susanna.jamal001";"susanna.jamal001";"5j3xg7yy";"";"LGT-BREQUIGNY-RENNES";"106";"Eilean KHASU001";""
"114568";"";"Parent";"JAMAL001";"Tiliana";"tiliana.jamal001";"tiliana.jamal001";"th8p7ts3";"";"LGT-BREQUIGNY-RENNES";"BTS2ABM";"Mauve KANU001";""
"838890";"";"Parent";"JAMEEL001";"Sohen";"sohen.jameel001";"sohen.jameel001";"n54ywfmd";"";"LGT-BREQUIGNY-RENNES";"DCG1";"Fransisco LUPI001";""
"1286712";"";"Parent";"JAMEELA001";"Jocya";"jocya.jameela001";"jocya.jameela001";"bzc8d7h4";"";"LGT-BREQUIGNY-RENNES";"101";"Nabyla CHAN001";""
"204104";"";"Parent";"JAMES001";"Serguei";"serguei.james001";"serguei.james001";"shxkcv7v";"";"LGT-BREQUIGNY-RENNES";"BTS1ATI";"Kahys CLAFFEY001";""
"522229";"";"Parent";"JAMIESON001";"Jean-Jean";"jean-jean.jamieson0012";"jean-jean.jamieson0012";"kpsnw8tw";"";"LGT-BREQUIGNY-RENNES";"T04";"Manëlle SALEEM001";""
"476718";"";"Parent";"JAMSHEED001";"Bayron";"bayron.jamsheed001";"bayron.jamsheed001";"5v49rwfn";"";"LGT-BREQUIGNY-RENNES";"TSTMG1";"Marysol DOWNES001";""
"533158";"";"Parent";"GARGANO001";"Amaranthe";"ophelya.jamsheed001";"ophelya.jamsheed001";"584msexk";"";"LGT-BREQUIGNY-RENNES, E.P.PU--MENEAC";"1STD2A, 228527 - CM2";"Andréanne SHARAF001, Norhen PARIYAR001";""
"1296723";"";"Parent";"JANAH001";"Ghizlaine";"ghizlaine.janah001";"ghizlaine.janah001";"mb5ghe49";"";"LGT-BREQUIGNY-RENNES";"208";"Alyona LOCK001";""
"352809";"";"Parent";"JAPREL001";"Mannaig";"mannaig.japrel001";"mannaig.japrel001";"6mp6pfmn";"";"LGT-BREQUIGNY-RENNES";"DNMADE3";"Miriana PHAGO001";""
"1370832";"";"Parent";"JARGH001";"Julide";"julide.jargh001";"julide.jargh001";"vgh4zaag";"";"LGT-BREQUIGNY-RENNES";"112";"Maleke FITZPATRICK001";""
"1404011";"";"Parent";"JARVIS001";"Dainys";"dainys.jarvis001";"dainys.jarvis001";"mc7ctz5x";"";"LGT-BREQUIGNY-RENNES";"BTS2GPME";"Diren MOHAMMED001";""
"1161148";"";"Parent";"JARVIS001";"Sidi-Ali";"sidi-ali.jarvis001";"sidi-ali.jarvis001";"j3ec8afv";"";"LGT-BREQUIGNY-RENNES";"TST2S2";"Kaym GALATI001";""
"1708283";"";"Parent";"JASAGADH001";"Edmard";"edmard.jasagadh0012";"edmard.jasagadh0012";"6ccmeyj9";"";"LGT-BREQUIGNY-RENNES";"208";"Albertine ADIL001";""
"560741";"";"Parent";"JASAGADH001";"Nedim";"nedim.jasagadh001";"nedim.jasagadh001";"s7w65jmd";"";"LGT-BREQUIGNY-RENNES";"T02";"Toumani DESSI001";""
"592659";"";"Parent";"JAUFAR001";"Arti";"arti.jaufar001";"arti.jaufar001";"fstcgmnb";"";"LGT-BREQUIGNY-RENNES";"BTS2CG";"Kesia AZUMA001";""
"1695407";"";"Parent";"JAUFARU001";"Dzenan";"dzenan.jaufaru0012";"dzenan.jaufaru0012";"gehyyef6";"";"LGT-BREQUIGNY-RENNES";"1STD2A";"Cybele JHAGAD001";""
"1754620";"";"Parent";"BOYD001";"John-Lee";"rosario.jaufaru001";"rosario.jaufaru001";"m36v5sgr";"";"LGT-BREQUIGNY-RENNES";"111";"Jannick JAGRI001";"Jùlia BRETT001, Carmino KUSWAR001"
"168835";"";"Parent";"JAUHAREE001";"Muller";"muller.jauharee001";"muller.jauharee001";"a5egvn7g";"";"LGT-BREQUIGNY-RENNES";"T08";"Hilena TALL001";""
"1685734";"";"Parent";"JAUHAREE001";"Sterling";"sterling.jauharee001";"sterling.jauharee001";"mwaddnwa";"";"LGT-BREQUIGNY-RENNES";"T10";"Mané SEDHAI001";""
"1506365";"";"Parent";"JAVEGU001";"Angelis";"angelis.javegu001";"angelis.javegu001";"xh6zv737";"";"LGT-BREQUIGNY-RENNES";"BTS2GPME";"Noann BUTT001";""
"381946";"";"Parent";"JAVEGU001";"Ona";"ona.javegu001";"ona.javegu001";"myysjf5v";"";"LGT-BREQUIGNY-RENNES";"T03";"Marija GAROFALO001";""
"1996497";"";"Parent";"JAVEGU001";"Yucef";"yucef.javegu001";"yucef.javegu001";"z334j3cj";"";"LGT-BREQUIGNY-RENNES";"202";"François-Xavier MASINI001";""
"33141";"";"Parent";"JAVID001";"Jean-Martin";"jean-martin.javid001";"jean-martin.javid001";"gph88h8x";"";"LGT-BREQUIGNY-RENNES";"1STI2D3";"Malcom BENDER001";""
"1975263";"";"Parent";"JAVID001";"Khady";"khady.javid0012";"khady.javid0012";"7w3v75d8";"";"LGT-BREQUIGNY-RENNES";"1STMG2";"Alyx BERTHE001";""
"597331";"";"Parent";"JAVID001";"Sihan";"sihan.javid001";"sihan.javid001";"43nnpehx";"";"LGT-BREQUIGNY-RENNES";"1STI2D1";"Merveil ALE001";""
"414210";"";"Parent";"JAWAD001";"Pierik";"pierik.jawad001";"pierik.jawad001";"5hk5jmdz";"";"LGT-BREQUIGNY-RENNES";"BTS1ATI";"Adolfo SHAHUMA001";""
"49107";"";"Parent";"JEEZA001";"Cassim";"cassim.jeeza001";"cassim.jeeza001";"vb6n7f4c";"";"LGT-BREQUIGNY-RENNES";"TSTI2D2";"Yanniv SIGNORELLI001";""
"182719";"";"Parent";"JEEZA001";"Tommie";"tommie.jeeza001";"tommie.jeeza001";"dg8h9fm5";"";"LGT-BREQUIGNY-RENNES";"106";"Corynne PEGORARO001";""
"700670";"";"Parent";"JEFFERY001";"Gerarde";"gerarde.jeffery001";"gerarde.jeffery001";"h3cgh4rw";"";"LGT-BREQUIGNY-RENNES";"T12";"Annoncy WINTER001";""
"1972073";"";"Parent";"O'DOWD001";"Liêm";"khaira.jeffery001";"khaira.jeffery001";"xafwpyrc";"";"LGT-BREQUIGNY-RENNES, E.P.PU--SAINT-AIGNAN";"1STMG4, 224466 - CM2, 224465 - GS";"Monise MARKS001, Nerina KANOUTE001, Guillain MALLIK001";""
"1314782";"";"Parent";"JEFFERY001";"Lyan";"lyan.jeffery001";"lyan.jeffery001";"nzxk67rv";"";"LGT-BREQUIGNY-RENNES";"BTS1GPME";"Aouatef THASLEEM001";""
"468747";"";"Parent";"JEFFERY001";"Marie-Valérie";"marie-valerie.jeffery001";"marie-valerie.jeffery001";"vypcwzkd";"";"LGT-BREQUIGNY-RENNES";"DNMADE2";"Adena COTTON001";""
"1444737";"";"Parent";"JEFFERY001";"Pernette";"pernette.jeffery0012";"pernette.jeffery0012";"syhv63j3";"";"LGT-BREQUIGNY-RENNES";"BTS2SPS";"Andy THAKALI001";""
"649610";"";"Parent";"JEFFERY001";"Sauveur";"sauveur.jeffery001";"sauveur.jeffery001";"97xsyyy3";"";"LGT-BREQUIGNY-RENNES";"TSTL1";"Civan DISSA001";""
"1126440";"";"Parent";"JENKINS001";"Djohra";"djohra.jenkins001";"djohra.jenkins001";"m7evxcnw";"";"LGT-BREQUIGNY-RENNES";"MLDS FLE";"Kerry MAESTRI001";""
"1993385";"";"Parent";"JENKINS001";"Hildevert";"hildevert.jenkins001";"hildevert.jenkins001";"rjjwhpb4";"";"LGT-BREQUIGNY-RENNES";"T09";"Wacil HENNIGAN001";""
"742213";"";"Parent";"JENKINS001";"Mélys";"melys.jenkins001";"melys.jenkins001";"5tchjdh8";"";"LGT-BREQUIGNY-RENNES";"1ST2S3";"Fleurentine NATALE001";""
"1074416";"";"Parent";"JENKINSON001";"Kessie";"kessie.jenkinson001";"kessie.jenkinson001";"gvhjs539";"";"LGT-BREQUIGNY-RENNES";"202";"Lyzzie BAMTAR001";""
"97342";"";"Parent";"JENKINSON001";"Laura";"laura.jenkinson001";"laura.jenkinson001";"beffstkx";"";"LGT-BREQUIGNY-RENNES";"DNMADE1";"Alicea GRIMSHAW001";""
"117317";"";"Parent";"JENSEN001";"Loua";"loua.jensen001";"loua.jensen001";"cghd57f6";"";"LGT-BREQUIGNY-RENNES";"T11";"Vasken BECK001";""
"1774280";"";"Parent";"JETHAR001";"Mirianne";"mirianne.jethar001";"mirianne.jethar001";"thphenj6";"";"LGT-BREQUIGNY-RENNES";"T09";"Theliau CAVALLI001";""
"1545547";"";"Parent";"JETHAR001";"Shanysse";"shanysse.jethar001";"shanysse.jethar001";"wd3kte3s";"";"LGT-BREQUIGNY-RENNES";"1STMG1";"Shawn COLOMINA001";""
"682429";"";"Parent";"JHA001";"Leyya";"leyya.jha001";"leyya.jha001";"vdw3ndww";"";"LGT-BREQUIGNY-RENNES";"BTS1SNIR";"Paul-Hubert HOLDER001";""
"320022";"";"Parent";"JHA001";"Mamoune";"mamoune.jha001";"mamoune.jha001";"sdb46v9c";"";"LGT-BREQUIGNY-RENNES";"DNMADE1";"Hamimi LIUSHA001";""
"1019351";"";"Parent";"JHAGAD001";"Oualida";"oualida.jhagad001";"oualida.jhagad001";"d8sc55k4";"";"LGT-BREQUIGNY-RENNES";"208";"Monera TAJAPURIY001";""
"106081";"";"Parent";"JHAGAD001";"Roa";"roa.jhagad001";"roa.jhagad001";"74gadktw";"";"LGT-BREQUIGNY-RENNES";"108";"Turenne GILES001";""
"1663089";"";"Parent";"JHAGAD001";"Sherin";"sherin.jhagad001";"sherin.jhagad001";"6z7jhsjn";"";"LGT-BREQUIGNY-RENNES";"1ST2S1";"Loïsse PRATT001";""
"75518";"";"Parent";"JHEDI001";"Hortense";"hortense.jhedi001";"hortense.jhedi001";"we63e4st";"";"LGT-BREQUIGNY-RENNES";"1STL1";"Bo LODHA001";""
"851804";"";"Parent";"JIHAD001";"Jam";"jam.jihad001";"jam.jihad001";"p54yxpg7";"";"LGT-BREQUIGNY-RENNES";"TST2S1";"Alyia VISI001";""
"1258468";"";"Parent";"JIMBA001";"Pierre-Jules";"pierre-jules.jimba001";"pierre-jules.jimba001";"wvx3rfsm";"";"LGT-BREQUIGNY-RENNES";"213";"Oliphie BOCOUM001";""
"1445913";"";"Parent";"JIMI001";"Anastacia";"anastacia.jimi001";"anastacia.jimi001";"kwszy3b5";"";"LGT-BREQUIGNY-RENNES";"TSTD2A";"Lévanah IFASHA001";""
"1377600";"";"Parent";"JIMI001";"Firdawse";"firdawse.jimi001";"firdawse.jimi001";"epppftz9";"";"LGT-BREQUIGNY-RENNES";"BTS1SAM";"Tanaya JENKINS001";""
"616461";"";"Parent";"JIMWA001";"Elikya";"elikya.jimwa0012";"elikya.jimwa0012";"5f7stsge";"";"LGT-BREQUIGNY-RENNES";"109";"Medine BLACKBURN001";""
"372739";"";"Parent";"JINAH001";"Azénor";"azenor.jinah001";"azenor.jinah001";"j8vtgevs";"";"LGT-BREQUIGNY-RENNES";"TST2S3";"Jacqueline CAIAZZO001";""
"226148";"";"Parent";"JINAH001";"Radomir";"radomir.jinah001";"radomir.jinah001";"kpvf8b44";"";"LGT-BREQUIGNY-RENNES";"212";"Nika BOVE001";""
"957636";"";"Parent";"JINAN001";"Cloé";"cloe.jinan001";"cloe.jinan001";"twk7fgeb";"";"LGT-BREQUIGNY-RENNES";"1STMG2";"Chanese SANTINI001";""
"921332";"";"Parent";"JINAN001";"Kélly";"kelly.jinan001";"kelly.jinan001";"axvxjy7g";"";"LGT-BREQUIGNY-RENNES";"1STI2D1";"Loki ATHERTON001";""
"350659";"";"Parent";"JINAN001";"Nelsia";"nelsia.jinan001";"nelsia.jinan001";"3ped83nh";"";"LGT-BREQUIGNY-RENNES";"T02";"Silvino GACCHADAR001";""
"568167";"";"Parent";"JIREL001";"Guillaumette";"guillaumette.jirel001";"guillaumette.jirel001";"vnbthjdw";"";"LGT-BREQUIGNY-RENNES";"1ST2S3";"Illyna KAMAAL001";""
"796042";"";"Parent";"JIREL001";"Lehina";"lehina.jirel001";"lehina.jirel001";"n7xd3kgn";"";"LGT-BREQUIGNY-RENNES";"BTS2CG";"Manaelle PATTI001";""
"1632710";"";"Parent";"JISI001";"Rudie";"rudie.jisi001";"rudie.jisi001";"5pkn4smt";"";"LGT-BREQUIGNY-RENNES";"202";"Maori ROSATI001";""
"189040";"";"Parent";"JOGI001";"Archange";"archange.jogi001";"archange.jogi001";"4ggctbwd";"";"LGT-BREQUIGNY-RENNES";"217";"Fideline COWAN001";""
"1109110";"";"Parent";"JOHN001";"Eloyse";"eloyse.john001";"eloyse.john001";"kyvwe9by";"";"LGT-BREQUIGNY-RENNES";"BTS2SAM";"Litzy LANGMAN001";""
"1153198";"";"Parent";"JOHN001";"Kali";"kali.john001";"kali.john001";"x7rfzacb";"";"LGT-BREQUIGNY-RENNES";"T02";"Hamish NOBBS-MCCOWAN001";""
"1630532";"";"Parent";"JOHN001";"Manassé";"manasse.john001";"manasse.john001";"a33rmzfw";"";"LGT-BREQUIGNY-RENNES";"205";"Moritz LI001";""
"52115";"";"Parent";"JOHN001";"Shayness";"shayness.john001";"shayness.john001";"ygzbxv34";"";"LGT-BREQUIGNY-RENNES";"1STMG5";"Idrisse LAFFAN001";""
"1216154";"";"Parent";"JOHNS001";"Emre-Can";"emre-can.johns0012";"emre-can.johns0012";"wr4w8cf4";"";"LGT-BREQUIGNY-RENNES";"TSTI2D2";"Lucius BENASSI001";""
"419870";"";"Parent";"JOHNSON001";"Elvie";"elvie.johnson001";"elvie.johnson001";"sebsvkpc";"";"LGT-BREQUIGNY-RENNES";"BTS2CG";"Jorhan GRUBE001";""
"1263348";"";"Parent";"JOHNSON001";"Tiya";"tiya.johnson001";"tiya.johnson001";"ttdt7ecw";"";"LGT-BREQUIGNY-RENNES";"DSAA3";"Coral HARRINGTON001";""
"1080204";"";"Parent";"JOHNSTON001";"Chelby";"chelby.johnston0012";"chelby.johnston0012";"zx346n5y";"";"LGT-BREQUIGNY-RENNES";"213";"François-Gabriel DIOP001";""
"947146";"";"Parent";"JOHNSTONE001";"Karmen";"karmen.johnstone0012";"karmen.johnstone0012";"sskgs8be";"";"LGT-BREQUIGNY-RENNES";"214";"Aodrenn GLYNN001";""
"310108";"";"Parent";"JOHNSTONE001";"Loëline";"loeline.johnstone001";"loeline.johnstone001";"jgj5cz7j";"";"LGT-BREQUIGNY-RENNES";"102";"France NAUFAL001";""
"922842";"";"Parent";"JOLAH001";"Aise";"aise.jolah001";"aise.jolah001";"6n7bbdsv";"";"LGT-BREQUIGNY-RENNES";"DNMADE3";"Soda LATINI001";""
"1879341";"";"Parent";"JONES001";"Djiguiba";"djiguiba.jones001";"djiguiba.jones001";"w5fr77km";"";"LGT-BREQUIGNY-RENNES";"217";"Asher CUWAI001";""
"1183808";"";"Parent";"JONES001";"Jorge";"jorge.jones001";"jorge.jones001";"pksxy4jb";"";"LGT-BREQUIGNY-RENNES";"BTS1SNEC";"Pierre-David ALESSI001";""
"1992906";"";"Parent";"JOPE001";"Ece";"ece.jope001";"ece.jope001";"5f9bax6j";"";"LGT-BREQUIGNY-RENNES";"102";"Reber FRENCH001";""
"1265801";"";"Parent";"JOPE001";"Ömer";"omer.jope001";"omer.jope001";"3hhdzpmj";"";"LGT-BREQUIGNY-RENNES";"BTS1SNEC";"Jaïro RAIDAS001";""
"977323";"";"Parent";"JORA001";"Rindra";"rindra.jora001";"rindra.jora001";"fx5v37sa";"";"LGT-BREQUIGNY-RENNES";"T01";"Florianna ASHTON001";""
"1210404";"";"Parent";"JORDAN001";"Boubeker";"boubeker.jordan001";"boubeker.jordan001";"4ywp9gb6";"";"LGT-BREQUIGNY-RENNES";"102";"Kagan REEVES001";""
"564553";"";"Parent";"JORDAN001";"Mathiss";"mathiss.jordan001";"mathiss.jordan001";"zbpv8bnz";"";"LGT-BREQUIGNY-RENNES";"109";"Uros SAMAHA001";""
"1995820";"";"Parent";"JOSI001";"Hippolyne";"hippolyne.josi001";"hippolyne.josi001";"nxsdcmj5";"";"LGT-BREQUIGNY-RENNES";"TSTMG3";"Ilija KATTEL001";""
"1570352";"";"Parent";"JOSI001";"Tahyna";"tahyna.josi0012";"tahyna.josi0012";"v8p94bz9";"";"LGT-BREQUIGNY-RENNES";"DCG3";"Adji GARVEY001";""
"1605051";"";"Parent";"JOSI001";"Tenin";"tenin.josi001";"tenin.josi001";"hhvha8wd";"";"LGT-BREQUIGNY-RENNES";"1STI2D1";"Quorentin NASEERA001";""
"1978538";"";"Parent";"JOYCE001";"Katiba";"katiba.joyce001";"katiba.joyce001";"dyce5je8";"";"LGT-BREQUIGNY-RENNES";"DNMADE1";"Joachine OCALLAGHAN001";""
"392692";"";"Parent";"JOYCE001";"Loid";"loid.joyce001";"loid.joyce001";"nz6k9hkj";"";"LGT-BREQUIGNY-RENNES";"TST2S1";"Lola-Rose KANSAYE001";""
"721418";"";"Parent";"JOYCE001";"Mahidine";"mahidine.joyce001";"mahidine.joyce001";"ggmnd6gy";"";"LGT-BREQUIGNY-RENNES";"212";"Évy DOMA001";""
"516336";"";"Parent";"JUDD001";"Elïa";"elia.judd001";"elia.judd001";"8vhrfgm4";"";"LGT-BREQUIGNY-RENNES";"T05";"Carene PODE001";""
"874494";"";"Parent";"JUDGE001";"Sahra";"sahra.judge001";"sahra.judge001";"pg8wf3v4";"";"LGT-BREQUIGNY-RENNES";"T04";"Salomé SHUAIB001";""
"1343121";"";"Parent";"JUGJALI001";"Johar";"johar.jugjali001";"johar.jugjali001";"8rts3cek";"";"LGT-BREQUIGNY-RENNES";"DNMADE2";"Loumi PELLEGRINI001";""
"210572";"";"Parent";"JUGJALI001";"Marie-Alexandra";"marie-alexandra.jugjali001";"marie-alexandra.jugjali001";"b7t537pb";"";"LGT-BREQUIGNY-RENNES";"T02";"Wali UMLAUFT001";""
"1750042";"";"Parent";"JUGJALI001";"Marie-Francoise";"marie-francoise.jugjali0012";"marie-francoise.jugjali0012";"7erxtc5s";"";"LGT-BREQUIGNY-RENNES";"110";"Elmehdi URAVA001";""
"181033";"";"Parent";"NEGI001";"Oliva";"mohamed-said.jugjali001";"mohamed-said.jugjali001";"c8cn38az";"";"LGT-BREQUIGNY-RENNES, E.E.PU-LE QUESTEL-BREST";"T01, 221961 - CE2";"Lussy MARCON001, Alif DHOLI001";""
"405919";"";"Parent";"JUNAID001";"Benoîte";"benoite.junaid0012";"benoite.junaid0012";"bvkzmhvx";"";"LGT-BREQUIGNY-RENNES";"T05";"Alara BENDER001";""
"678208";"";"Parent";"KA001";"Muharem";"muharem.ka001";"muharem.ka001";"tzgmrw5f";"";"LGT-BREQUIGNY-RENNES";"T12";"Thanya LORENZON001";""
"408708";"";"Parent";"KA001";"Yonas";"yonas.ka0012";"yonas.ka0012";"pbd49kmy";"";"LGT-BREQUIGNY-RENNES";"1STMG2";"Sandrick HEATH001";""
"1488802";"";"Parent";"KABA001";"Dimas";"dimas.kaba001";"dimas.kaba001";"w3h6k9vk";"";"LGT-BREQUIGNY-RENNES";"TSTD2A";"Lahya STOTT001";""
"392588";"";"Parent";"KABADIY001";"Sabrina";"sabrina.kabadiy0012";"sabrina.kabadiy0012";"jnb86vze";"";"LGT-BREQUIGNY-RENNES";"210";"Yvonnette FAHUMEE001";""
"1311355";"";"Parent";"KABAR001";"Exupere";"exupere.kabar0012";"exupere.kabar0012";"hnx6jdc7";"";"LGT-BREQUIGNY-RENNES";"106";"Lenais MUEED001";""
"104504";"";"Parent";"KADAR001";"Yoram";"yoram.kadar001";"yoram.kadar001";"6sk8fd6w";"";"LGT-BREQUIGNY-RENNES";"TSTI2D3";"Pierre-Léo TRAOR001";""
"1025023";"";"Parent";"KADARIY001";"Houssam-Eddine";"houssam-eddine.kadariy001";"houssam-eddine.kadariy001";"v3rrf98x";"";"LGT-BREQUIGNY-RENNES";"TST2S3";"Katnyss THANET001";""
"88188";"";"Parent";"KADAYAT001";"Maryeve";"maryeve.kadayat001";"maryeve.kadayat001";"jpaxe86e";"";"LGT-BREQUIGNY-RENNES";"T07";"Nahoum FORSYTH001";""
"901136";"";"Parent";"KADAYAT001";"Sybelle";"sybelle.kadayat0013";"sybelle.kadayat0013";"xnahpg7h";"";"LGT-BREQUIGNY-RENNES";"201";"Lirane LEEZA001";""
"1263258";"";"Parent";"KAHAIN001";"Colomba";"colomba.kahain001";"colomba.kahain001";"sy6c3df4";"";"LGT-BREQUIGNY-RENNES";"T02";"Zahïa BERDON001";""
"466098";"";"Parent";"KAHAMR001";"Cam";"cam.kahamr001";"cam.kahamr001";"m8mc74pt";"";"LGT-BREQUIGNY-RENNES";"T07";"Lilyan HICKMAN001";""
"716850";"";"Parent";"KAHAMR001";"Geordy";"geordy.kahamr001";"geordy.kahamr001";"cjcd34ht";"";"LGT-BREQUIGNY-RENNES";"104";"Wylene MOHAN001";""
"69107";"";"Parent";"KAHAMR001";"Noelyn";"noelyn.kahamr001";"noelyn.kahamr001";"d6zhmbv4";"";"LGT-BREQUIGNY-RENNES";"TSTMG3";"Raould SULLIVAN001";""
